,ubigeo,prop_es_jefe,prop_es_mujer,prop_en_pareja,prop_edu_superior,prop_edu_basica,prop_alfabetizacion_funcional,prop_lengua_materna_nativa,prop_tic_uso_internet,prop_tic_celular_propio,prop_salud_enfermedad_cronica,prop_tiene_limitacion,prop_tiene_seguro,media_edad
317,051002,0.5303499429317471,1.0,0.26720910128513686,0.0,0.7050773085112697,0.5933130693681603,1.0,0.10888456949467681,0.6349097249782047,0.8623271897189049,0.13360455064256843,1.0,60.54532694662823
318,051004,0.5639527265850068,1.0,0.4976756374639891,0.10190186275651393,0.7131554676647209,0.8150573304212348,0.8205746357598618,0.2151801171866327,0.7667264157001642,0.5639527265850068,0.0,1.0,63.079028326224375
319,051005,0.42453822492236126,1.0,0.5754617750776387,0.0,0.8540013826533417,0.7450445658307759,0.9028715871241345,0.575017555475896,0.7781256787589255,0.7243329915545218,0.05030785005175915,1.0,57.73204208031405
320,051006,0.375,1.0,0.5,0.26868320762241443,0.7313167923775856,1.0,1.0,0.6574444064862556,0.886298837351105,0.5,0.0,1.0,51.5
321,051012,0.29411764705882354,1.0,0.6470588235294118,0.0974313711602763,0.740293347756363,0.751689418483638,1.0,0.5550593144117406,0.9107019147270041,0.6470588235294118,0.058823529411764705,1.0,53.94117647058823
322,051101,0.38558578043246144,1.0,0.3517112830485848,0.4286778365503088,0.45247968349382484,0.8607838675039825,0.7695890814174483,0.7714127697350189,1.0,0.6144142195675385,0.035315198407189795,1.0,44.662344563596726
323,051105,0.6923076923076923,1.0,0.38461538461538464,0.0,0.6872805100307187,0.4828482557945896,1.0,0.6096461120556008,0.5704463742790644,0.9230769230769231,0.23076923076923078,1.0,63.69230769230769
324,051106,0.20242860553576716,1.0,0.6404373657029168,0.5627238559889992,0.3810402725337693,0.9005663766839646,0.7369079428964985,0.7143345929918556,0.8407021036974001,0.49544636462043656,0.0,1.0,48.3069876585773
325,051108,0.3378597600469538,1.0,0.49660517996478465,0.05019042093005195,0.8466843202335518,0.8548213217555489,0.9066447383640224,0.15992503905079777,0.8587558421887787,0.5033948200352153,0.16553505998826157,1.0,51.821967155520596
326,060101,0.30706928142457707,1.0,0.5208116975425034,0.4025665080567672,0.4890251501542012,0.8743546526988766,0.009941363182924958,0.7997596305309327,0.9185182751989402,0.6100526484084334,0.01014185647117114,0.9285795018283312,45.37790912967897
327,060102,0.13963575543692694,1.0,0.7266370098482652,0.0,0.8680457925323931,0.8386330914210615,0.0,0.2687276722574325,0.549605382161673,0.4129987455886618,0.0,0.9301821222815365,45.03604882929238
328,060103,0.2222222222222222,1.0,0.5555555555555556,0.0,0.7659254406874558,0.7659254406874558,0.07098611395035398,0.0,0.6823798067427989,0.3333333333333333,0.1111111111111111,1.0,46.77777777777778
329,060104,0.5714285714285714,1.0,0.42857142857142855,0.0,1.0,0.7645251744579619,0.0,0.0,0.5025749042899647,0.5714285714285714,0.0,1.0,57.57142857142857
330,060105,0.23561626771739694,1.0,0.6465755984239046,0.0,0.592563939822023,0.592563939822023,0.0,0.3106949976255865,0.5484566346142518,0.7095870787500647,0.0,0.9424650708695878,56.391729118371266
331,060106,0.4149082162780099,1.0,0.6171617057630153,0.0560761084291235,0.8915261853054918,0.9752700970509768,0.0,0.691245369420063,0.6884271247580465,0.47811366244186815,0.0,1.0,48.16656266017684
332,060107,0.22721534581282055,1.0,0.5453326098522436,0.3311921645392403,0.58182542653132,0.9439787842556313,0.0,1.0,0.7518401829722359,0.5456482078817307,0.0,0.9090191822660256,49.31835396256154
333,060108,0.27516553124515325,1.0,0.507165201945137,0.2964578558534263,0.5350805080129059,0.7960007241099237,0.0,0.7361906869268401,0.8985523919565029,0.461904702972621,0.027697074496359775,0.9226100591123982,43.70287126536095
334,060109,0.29403890936194077,1.0,0.6463501842574672,0.0,0.8407824291906636,0.7699861827130539,0.0,0.4599753422265682,0.5183076005944364,0.529805453190296,0.05827236553358554,1.0,49.31474045380174
335,060111,0.14285714285714285,1.0,0.7142857142857143,0.0,0.9258441586722846,0.9258441586722846,0.0,0.38556659833736473,0.7020376601407933,0.5714285714285714,0.14285714285714285,1.0,61.42857142857143
336,060201,0.2800081173230112,1.0,0.7283251489637884,0.19807064786636458,0.6929474147557206,0.9035331905532862,0.0,0.5738532425702922,0.9404232216107482,0.5960403606306641,0.06195753989605245,0.9429646776249525,43.8695548149232
337,060202,0.4,1.0,0.5333333333333333,0.0,0.8001290558607889,0.7483625601425349,0.0,0.0,0.3677695546546707,0.6666666666666666,0.0,0.8666666666666667,55.2
338,060203,0.37193716873588384,1.0,0.36740620609604574,0.12964537985732935,0.7007097429666618,0.7831345020845708,0.0,0.7814849237031949,0.8282710861764349,0.5233470849329042,0.026207892423197474,1.0,49.63728900924486
339,060301,0.4882872541440452,1.0,0.4055148602958973,0.49347129749898566,0.44502174573504083,0.9227201529160503,0.0,0.68702314089853,0.899176517006388,0.42138868672487595,0.0,0.8687741197405374,44.39211546176715
340,060302,0.25,1.0,0.75,0.0,0.7910454891738551,0.7910454891738551,0.0,1.0,0.6666305879055564,0.5,0.0,1.0,48.875
341,060303,0.18181818181818182,1.0,0.6363636363636364,0.14025090555809094,0.6165017220261568,0.6700248886594862,0.0,0.2769732666958719,0.6960940342904292,0.45454545454545453,0.09090909090909091,1.0,41.27272727272727
342,060304,0.14326840066702035,1.0,0.8567315993329796,0.0,0.6599443766216878,0.6389459827674364,0.0,0.33044052806156554,0.7291564794334182,0.35961040400212213,0.0,1.0,47.782554510725376
343,060307,0.0,1.0,1.0,0.0,1.0,0.9011743014221667,0.0,0.0,0.7291256682815125,0.3333333333333333,0.0,1.0,49.333333333333336
344,060308,0.42857142857142855,1.0,0.5714285714285714,0.0,1.0,1.0,0.0,1.0,0.284704433575913,0.14285714285714285,0.0,1.0,44.857142857142854
345,060309,0.23529411764705882,1.0,0.7647058823529411,0.0,0.8489816041504784,0.763409086226265,0.0,0.0,0.7828308179351576,0.11764705882352941,0.0,1.0,49.76470588235294
346,060310,0.45454545454545453,1.0,0.2727272727272727,0.0731180056607725,0.9268819943392275,0.8503287733717468,0.0,0.5122294439401023,0.7678251548556687,0.7272727272727273,0.18181818181818182,1.0,57.81818181818182
347,060311,0.3333333333333333,1.0,0.5,0.37684111890463684,0.6231588810953632,0.8627954735910927,0.0,0.5868084460997492,1.0,0.8333333333333334,0.0,1.0,55.166666666666664
348,060401,0.3310985260078057,1.0,0.459330261462447,0.5028855378950826,0.3588997878097256,0.8520884267403215,0.0,0.7912661786019126,0.8268549829352921,0.5855264345347283,0.030929163339667932,0.9586496579635136,45.74480271281111
349,060402,0.3333333333333333,1.0,0.6666666666666666,0.0,0.8006819810510444,0.8006819810510444,0.0,0.6852514975795503,0.6737671423952089,0.5555555555555556,0.0,0.8888888888888888,56.22222222222222
350,060407,0.1111111111111111,1.0,0.6666666666666666,0.31272797367438787,0.6177398032386642,0.9304677769130519,0.0,0.3436237410603568,0.8977439382497322,0.7777777777777778,0.0,1.0,46.22222222222222
351,060408,0.16666666666666666,1.0,0.8333333333333334,0.0,0.7298518302549298,0.5678672588072807,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,48.333333333333336
352,060409,0.5454545454545454,1.0,0.2727272727272727,0.0,0.6061727265032678,0.6061727265032678,0.0,0.785606914914961,0.7254172588013135,0.5454545454545454,0.09090909090909091,1.0,52.54545454545455
353,060410,0.45731726111533255,1.0,0.3499979176796468,0.4136337768452713,0.5209630857609343,0.9132303277065883,0.0,0.5658757597429304,0.9700148938430959,0.5561005979487113,0.0,0.8061110095504774,46.347975220346754
354,060411,0.07787906390876059,1.0,0.865265117011405,0.0,0.916645603669852,0.7381972564458427,0.0,0.47235983533302983,0.6114535419774096,0.6316279252851231,0.0,1.0,50.61391675948163
355,060413,0.3333333333333333,1.0,0.6666666666666666,0.0,0.5211372956582235,0.5917233252782974,0.0,0.7527308710675273,0.7499251450283109,0.6666666666666666,0.3333333333333333,1.0,53.111111111111114
356,060415,0.14285714285714285,1.0,0.7142857142857143,0.0,0.9024590933864518,0.9024590933864518,0.0,0.7320790870918871,0.9024590933864518,0.5714285714285714,0.0,1.0,42.285714285714285
357,060417,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6424941638911241,0.564119147156957,0.0,0.6995261568506984,0.7509254957732067,0.5833333333333334,0.0,0.8333333333333334,58.5
358,060418,0.6,1.0,0.0,0.0,0.8742081968598321,0.8742081968598321,0.0,0.4176929862505784,0.8742081968598321,0.6,0.2,1.0,71.4
359,060419,0.18169626545416212,1.0,0.5908875762566168,0.2801044261137917,0.6543193872300639,0.9322184361532226,0.0,0.5429192277560912,0.8857060691526162,0.7727416158289221,0.04540434459877264,0.9545956554012274,48.812544979233614
360,060504,0.2,1.0,0.6,0.0,0.9484471489801902,0.8868006014578537,0.0,0.5461560287564899,0.5015301654938851,0.2,0.0,1.0,44.5
361,060505,0.4117647058823529,1.0,0.4117647058823529,0.14596200830210995,0.7985694273635592,0.8441582280873507,0.0,0.9077220604671166,0.9191675456654371,0.47058823529411764,0.058823529411764705,0.9411764705882353,46.8235294117647
362,060507,0.0,1.0,0.6666666666666666,0.0,1.0,0.8519369418998453,0.0,0.0,0.5174456647250057,0.5,0.08333333333333333,1.0,43.916666666666664
363,060508,0.2,1.0,0.8,0.7499037780711544,0.2500962219288456,1.0,0.0,1.0,0.7766035780021028,0.8,0.0,1.0,47.6
364,060601,0.35704705871676456,1.0,0.566175738003224,0.2564768430401917,0.653821559526425,0.8843460058530457,0.0,0.8265718025299146,0.813665024759723,0.6650207971070844,0.0628669754361019,1.0,50.88876389970145
365,060602,0.35714285714285715,1.0,0.21428571428571427,0.07356997894561404,0.8517904796703085,0.9253604586159225,0.0,0.372180233717647,0.6418689054844121,0.21428571428571427,0.0,0.9285714285714286,59.92857142857143
366,060604,0.07692307692307693,1.0,0.8461538461538461,0.20472495114291736,0.7952750488570827,0.9499411582556669,0.0,0.8797403906187149,1.0,0.5384615384615384,0.0,1.0,41.92307692307692
367,060606,0.14285714285714285,1.0,0.7142857142857143,0.0,0.8429807994526841,0.8429807994526841,0.0,1.0,0.30559185449988624,0.8571428571428571,0.0,1.0,54.142857142857146
368,060607,0.14114606150007405,1.0,0.858853938499926,0.0,0.8134616606330956,0.7632344168729536,0.0,0.24424513546734425,0.374470775935479,0.6441404538749445,0.0,1.0,46.40118505162928
369,060610,0.1,1.0,0.5,0.16987793976586127,0.7707014136448457,0.8514385192184274,0.0,0.4132006567291754,0.623632470106121,0.6,0.1,1.0,48.6
370,060614,0.22465116672637864,1.0,0.7039767416278538,0.09681609999425282,0.7710291844195457,0.7330853292220092,0.0,0.8465140870894555,0.8369690208132778,0.6326046499820864,0.12246511667263786,1.0,50.24255808246751
371,060701,0.2736172793084345,1.0,0.5677560562998892,0.30918411841826904,0.5242488362963387,0.8274337464807592,0.0,0.7580793619833556,0.8492877884131392,0.5285335749493628,0.03167231055414177,0.9602759256928092,46.16170612804317
372,060703,0.46153846153846156,1.0,0.5384615384615384,0.0,0.6216625644012447,0.7038809093974657,0.0,0.3748060850699312,0.7745580343811562,0.6153846153846154,0.0,0.9230769230769231,56.07692307692308
373,060801,0.2857309062808174,1.0,0.6397728703396781,0.2356507924195388,0.6546832388649487,0.9184680218884655,0.0,0.4673883739218616,0.8029415566695819,0.5582004281386577,0.023046749707671923,0.9562914585134838,50.94771381698402
374,060802,0.2659200059554049,1.0,0.5371982759654728,0.14624099177277838,0.6881993645873258,0.7742235465278962,0.0,0.5247531333153378,0.7745920662771268,0.7039228793462837,0.09548678579904418,1.0,50.76410134646817
375,060803,0.0,1.0,0.7142857142857143,0.23442670901624982,0.7655732909837502,0.9202849731318138,0.0,0.877656197300913,0.8806196749266557,0.7142857142857143,0.0,0.8571428571428571,40.142857142857146
376,060805,0.0,1.0,0.75,0.24289004348775053,0.6745170368577794,0.8289729598272714,0.0,0.8286006788495001,0.7937168554973175,0.5,0.0,1.0,41.125
377,060807,0.42857142857142855,1.0,0.42857142857142855,0.0,0.8008732707345992,0.8008732707345992,0.0,1.0,0.8556329777780359,0.8571428571428571,0.0,1.0,55.0
378,060808,0.3161646389361481,1.0,0.3867670722127704,0.0,0.9496244064398274,0.9496244064398274,0.0,0.79027187901877,0.8762760226375064,0.6838353610638519,0.0,0.7264658555744592,50.59507947425437
379,060810,0.28565117555898745,1.0,0.5,0.0,0.9121500295594904,0.8587582092054649,0.0,0.6507031383369639,0.6629430346690012,0.21479059552810026,0.0,0.9286976488820251,48.94946088997515
380,060812,0.375,1.0,0.5,0.5314379732724579,0.4685620267275421,1.0,0.0,0.5365588265427083,1.0,0.25,0.0,1.0,50.75
381,060901,0.3228514704990677,1.0,0.619696336076787,0.2528217795049894,0.577640586738603,0.79441737268924,0.0,0.7676898992165486,0.755881590423609,0.7014699592668796,0.0,0.9433030582430022,47.49413264247876
382,060902,0.18553255868336843,1.0,0.7539348826332631,0.0,0.9542431892206156,0.9102843745295299,0.0,0.5882516790221292,0.7780717596925277,0.37106511736673686,0.0,0.9394674413166316,42.98576978865137
383,060903,0.45536310822049963,1.0,0.880968288587999,0.0,0.9901085888765392,0.9706092488283995,0.0,0.5564552007689503,0.7791808050454118,0.3600931977111682,0.1220297748871663,1.0,40.663223189394195
384,060904,0.30863158064625645,1.0,0.47129659096170085,0.11479695570420242,0.86039985532751,0.956656428181668,0.0,0.5423573344424435,0.9149705349430804,0.4617411470473504,0.057406818076598275,1.0,43.70098485739368
385,060905,0.2,1.0,0.8,0.0,0.5220546893789716,0.5220546893789716,0.0,,0.21511701193208285,0.4,0.0,1.0,48.8
386,060906,0.25,1.0,0.75,0.0,0.7676277396551441,0.7676277396551441,0.0,0.38238483415794455,0.624537426690241,0.75,0.0,0.875,52.25
387,060907,0.4666666666666667,1.0,0.3333333333333333,0.40361187188554604,0.596388128114454,0.9414593002665368,0.0,0.7029703328162946,0.8601819835765918,0.5333333333333333,0.0,1.0,44.4
388,061001,0.3073845028674963,1.0,0.546288660603355,0.3639032613344224,0.4960151217548146,0.9164529913717676,0.0,0.9560709551101492,0.8892343299872892,0.6713497168450504,0.0,1.0,51.730807987766255
389,061004,0.42857142857142855,1.0,0.5714285714285714,0.0,1.0,1.0,0.0,1.0,0.7195133079696358,0.7142857142857143,0.0,1.0,53.57142857142857
390,061006,0.16666666666666666,1.0,0.8333333333333334,0.0,1.0,0.7275250969889905,0.0,0.0,0.8671791653158221,0.6666666666666666,0.0,0.8333333333333334,52.166666666666664
391,061007,0.16260503156670386,1.0,0.9186974842166481,0.0,0.8289464669749756,0.6193309151157715,0.0,0.0,0.532504391539566,0.3286914646476616,0.0,1.0,48.80381123424627
392,061101,0.3493332328489841,1.0,0.49333232848984077,0.19677791872379286,0.7105696398737834,0.8723349514824861,0.0,0.5048369772682435,0.8487953669008486,0.3973329313959363,0.047999698546952234,1.0,50.8177628725993
393,061103,0.21428571428571427,1.0,0.6428571428571429,0.0,0.6902532875134118,0.6902532875134118,0.0,0.5146504022513039,0.5527646794631987,0.7857142857142857,0.0,1.0,53.92857142857143
394,061105,0.4,1.0,0.6,0.16281587499012312,0.7414197530291516,0.9042356280192747,0.0,0.8354673956242683,0.8352425143468043,0.8,0.0,0.9,60.5
395,061110,0.2,1.0,0.6,0.4024152806641179,0.5975847193358821,1.0,0.0,0.5606280481172413,0.7177936994332521,0.8,0.0,1.0,59.2
396,061111,0.3,1.0,0.6,0.1203695605875263,0.8796304394124737,1.0,0.0,0.617210554158792,0.9241944661121609,0.6,0.0,0.9,43.1
397,061113,0.2,1.0,0.6,0.14134970636871652,0.816007603298292,0.9573573096670086,0.10201904380405659,0.3707268578778821,0.7983599026332556,0.7,0.0,1.0,48.0
398,061201,0.3673025470003202,1.0,0.5004125908982678,0.18153772444099878,0.6033758474065894,0.7694394653156923,0.0,0.7909816372050178,0.8011866658070301,0.6440468784351683,0.028726857507380105,0.956497122840662,57.748304197795406
399,061301,0.18948396023459166,1.0,0.5695865043456345,0.2697572872759473,0.6935518068314401,0.9395801755991248,0.0,0.6172470764249487,0.8166594255948215,0.6887759952221362,0.0,1.0,49.04609710290756
400,061305,0.14285714285714285,1.0,0.8571428571428571,0.20301421881090156,0.6231835757962505,0.8261977946071521,0.0,1.0,0.6032262345380359,1.0,0.0,1.0,54.714285714285715
401,061307,0.3333333333333333,1.0,0.5,0.17268298246714497,0.827317017532855,1.0,0.0,1.0,0.2602797092342432,0.8333333333333334,0.0,1.0,65.66666666666667
402,061309,0.0,1.0,0.5555555555555556,0.14043951148119185,0.6403081558522864,0.7807476673334782,0.0,0.7446410703573112,0.6800093919631922,0.5555555555555556,0.2222222222222222,1.0,56.55555555555556
403,061310,0.25,1.0,0.625,0.0,0.7600511039116504,0.6793369136901252,0.0,0.0,0.7600511039116504,0.375,0.0,1.0,49.25
404,070101,0.3079093569279182,1.0,0.42154717493919974,0.4012395895743973,0.5824925535148956,0.9649805589706749,0.06184089664657483,0.7595714659769883,0.9155223337911518,0.6011191836177667,0.0706609842807492,0.9386357118980226,47.86457937423089
405,070102,0.39909809399720775,1.0,0.3698491006542566,0.47708077540229105,0.5196943709024143,0.9920477978084378,0.012436531721052503,0.6648748211436049,0.8751719695210132,0.6502381392357314,0.10048611083861798,0.9224723133910622,56.382279439005
406,070103,0.34834848376212296,1.0,0.49212976773966155,0.42724896614527896,0.5070977947113507,0.9343467608566297,0.11916327081540985,0.769829917229636,0.890455287061185,0.664869073870036,0.15455821558342672,0.9803457456796486,50.93002267883629
407,070104,0.295206008597336,1.0,0.4435710721349751,0.41939205730914003,0.58060794269086,1.0,0.037065895293274434,0.8461795780745813,0.9403484686279735,0.6011331498534614,0.05970761908987668,0.974677877934789,50.835804390151196
408,070106,0.34647913783526335,1.0,0.4730907860341266,0.32316202205773337,0.6533196010585695,0.9709839627619604,0.10151655065223046,0.8354145144988867,0.9304460896134936,0.5347641584841638,0.056405151278474126,0.9530877700773918,41.90898881830481
409,070107,0.3237967159491554,1.0,0.5039967310833895,0.3475859939250995,0.6524140060749005,1.0,0.04187885027439899,0.7381784843825285,0.9504682151855974,0.5905537354372133,0.049444271972102424,0.9283567387213743,42.189489422728094
410,080101,0.2341954494042826,1.0,0.5089970515006016,0.5291667750534395,0.435567899792157,0.9790571195788657,0.4511933184936556,0.9409019380382302,0.9385149179907849,0.5870918670663795,0.03326123804073821,0.8550956033828362,44.07831996728452
411,080104,0.15066494059985733,1.0,0.49999008669073153,0.5635767504272219,0.39182458014699445,0.97250211722332,0.4118790476080162,0.8712315424115593,0.943106003677557,0.6272751473909214,0.080502015736338,0.8330278358466195,43.31635657189009
412,080105,0.36203105182575307,1.0,0.5296641349831913,0.5201225788011131,0.4586824970780874,0.9614730816283038,0.45852126686411376,0.9240668692072783,0.9907916276377178,0.558173026233502,0.012104845514597763,0.9246763719702189,44.969743231159654
413,080106,0.33367111957687645,1.0,0.48299936594537546,0.47338203111887467,0.5035472217991355,0.929662407343504,0.38103840084752305,0.8593964305651447,0.9494119643097515,0.4758627753715279,0.006179630790677447,0.8776515275525382,43.99548284580008
414,080108,0.3517744021267461,1.0,0.5160752858765605,0.8508285051460938,0.14917149485390627,0.9910525664549623,0.062050326858542046,1.0,0.9749626430181237,0.4377055431641051,0.005181464922343163,0.9533168182754814,47.97073651854017
415,080201,0.2999072575889911,1.0,0.3309076500511842,0.26698131057391666,0.5873016158134222,0.7623673909014999,0.8748905571758112,0.9148882844445744,0.7732124399490038,0.8155620245051025,0.042389015500965035,0.9579201258690645,44.340269470419244
416,080202,0.375,1.0,1.0,0.0,0.7494078240732133,0.7494078240732133,1.0,1.0,0.9473948561947901,0.875,0.0,0.875,55.625
417,080205,0.2857142857142857,1.0,0.42857142857142855,0.5646335751316132,0.22241774316704602,0.7870513182986592,0.7243766532981437,1.0,0.8935256591493296,0.8571428571428571,0.0,0.8571428571428571,55.285714285714285
418,080206,0.25,1.0,0.625,0.2382711162301652,0.7077202143759608,0.7291744309381702,1.0,0.6702046466562888,0.8375828807721482,0.75,0.0,1.0,56.75
419,080301,0.3113945505727433,1.0,0.5481389551651199,0.1437282083930182,0.8184274851008895,0.9621556934939077,0.6997446681521566,0.9344214479710925,0.7888968402390931,0.6955633389420949,0.0,1.0,50.115533845721906
420,080302,0.14285714285714285,1.0,0.7142857142857143,0.0,0.6078151811386495,0.42881098936355855,1.0,1.0,0.8990862093087474,0.8571428571428571,0.0,1.0,58.142857142857146
421,080305,0.3173498111100802,1.0,0.6227616256415015,0.07047287316802796,0.8239670910003444,0.7958683192731636,0.5945752237294428,0.6998436296631259,0.8263529083474894,0.8143653119654155,0.2574612478616618,1.0,48.97572684613243
422,080306,0.3333333333333333,1.0,0.4444444444444444,0.2785500406855016,0.6026197969267927,0.7906331787414911,0.7318135571453114,1.0,0.8634292848917245,0.6666666666666666,0.1111111111111111,1.0,57.44444444444444
423,080307,0.125,1.0,0.875,0.1327257493056493,0.3922008504291356,0.40648210143930275,1.0,,0.47555223024170695,1.0,0.0,1.0,66.0
424,080308,0.5,1.0,0.7,0.28920665806020807,0.5402788084610902,1.0,0.8668628720080949,1.0,0.8329686425563949,0.7,0.0,1.0,55.8
425,080401,0.3474860484562718,1.0,0.6525139515437283,0.2530375207293923,0.7469624792706078,1.0,0.6044272823547127,0.7436027806816662,0.9383233115899398,0.8050906424909744,0.0,1.0,53.73669946865563
426,080403,0.4169150652156202,1.0,0.5830849347843797,0.0,0.64442652654706,0.5635076903627217,1.0,0.44124184058619204,0.7376345647240367,0.8338301304312404,0.0,1.0,54.38655053252634
427,080404,0.16666666666666666,1.0,0.8333333333333334,0.0,0.5861172436458346,0.4101516382351429,1.0,,0.5861172436458346,0.3333333333333333,0.0,1.0,45.5
428,080405,0.4,1.0,0.6,0.0,0.8496821181003252,0.6993642362006505,1.0,,0.6306026920267517,0.8,0.0,1.0,54.4
429,080407,0.14285714285714285,1.0,0.8571428571428571,0.0,0.8374149349399996,0.8374149349399996,1.0,0.0,0.6510300555801265,0.8571428571428571,0.0,1.0,56.57142857142857
430,080408,0.5562191178925382,1.0,0.3723959676073178,0.33789148720484696,0.4928909397165351,0.6626300168652433,0.5913551750486656,0.6114048404621185,0.8850961050746483,1.0,0.0,0.964307542749928,55.91728216043215
431,080501,0.22903620756313772,1.0,0.5725905189078443,0.08495384534864596,0.8149402388965795,0.8284752148912756,0.9150461546513541,1.0,0.546740230664528,0.8016267264709821,0.0,1.0,52.124523331522
432,080502,0.4,1.0,0.6,0.0,0.9184661242543263,0.8332232839120902,1.0,1.0,0.8893363321028339,0.5,0.0,1.0,54.2
433,080503,0.3,1.0,0.3,0.15609841582991127,0.7451392534060268,0.8378580076352332,1.0,1.0,0.9012376692359381,0.8,0.0,1.0,50.5
434,080505,0.25085847593872246,1.0,0.6238441765101406,0.0,0.8692050517590638,0.8132005110396793,1.0,0.2662097165360356,0.875080402352739,0.6132786844090227,0.039564440292601984,0.960435559707398,52.90879986584689
435,080601,0.4127645412805097,1.0,0.4486576807681921,0.4106690341703324,0.5040497548573487,0.8924369375845032,0.44976601894152773,0.7511002801642451,0.9093515578610548,0.615333725022937,0.0730566562188789,0.9465672836996288,48.91020421225079
436,080602,0.15384615384615385,1.0,0.6153846153846154,0.16787150010898766,0.6570486118793039,0.8249201119882915,0.7853400405775004,0.7964996880675272,0.9779452440398623,0.5384615384615384,0.0,0.9230769230769231,42.23076923076923
437,080604,0.28698889027810115,1.0,0.4342149696032753,0.26255335765091564,0.6008659098218267,0.846893277888994,0.8342804510250049,0.712484398930617,0.8669604888995299,0.771743463044552,0.3257029500296035,1.0,48.340753655314195
438,080608,0.3534864510508348,1.0,0.3858920602139023,0.3309084238287343,0.5166014201106787,0.847509843939413,0.6599409132843367,0.37615832958450235,0.8303542914513442,0.5922214870036472,0.0,0.9360516622871062,47.62942606411999
439,080701,0.08835203647050888,1.0,0.7034244167826416,0.18064597485461592,0.6959764460975285,0.855888139621894,0.8258974786865529,0.7740758789568094,0.8106524263835518,0.5721101291211808,0.0182321789640075,0.8604918815848875,43.891388295391934
440,080702,0.17087053312166306,1.0,0.829129466878337,0.0,0.594206005418824,0.5257921039851505,1.0,0.0,0.5285319037143403,0.5872369236129729,0.0,1.0,57.86260356575883
441,080703,0.13333333333333333,1.0,0.6666666666666666,0.18353875861010613,0.6359468352562027,0.8194855938663087,1.0,0.8518535749067817,0.9219739526111909,0.6666666666666666,0.0,1.0,41.46666666666667
442,080705,0.24717064497840613,1.0,0.6320733875539847,0.09526714622868916,0.6068994918252374,0.7021666380539265,0.9458503462313625,0.38079174577612795,0.7388948754976314,0.5547192736906168,0.0,0.9339633062230076,45.675530470977634
443,080706,0.1111111111111111,1.0,0.6666666666666666,0.16748477866673628,0.5473702815193666,0.6252308717696672,1.0,1.0,0.6969270809234548,0.5555555555555556,0.1111111111111111,0.8888888888888888,57.111111111111114
444,080708,0.2857142857142857,1.0,0.42857142857142855,0.15176041525696463,0.5001867841474477,0.4983444449151456,1.0,1.0,0.7736946172571887,0.7142857142857143,0.14285714285714285,1.0,50.857142857142854
445,080801,0.3943577850502648,1.0,0.5088637618909803,0.420290457158549,0.5412703316837545,0.9364391786280459,0.6457977701527327,0.9333410491052304,0.934227809235573,0.46961809727725434,0.010767120872367655,0.8541658591340294,43.556594738637685
446,080802,0.2857142857142857,1.0,0.42857142857142855,0.19688874543636462,0.606876657314066,0.8037654027504306,1.0,0.7611997225987838,0.9113212936087264,0.8571428571428571,0.0,1.0,53.142857142857146
447,080803,0.3086798796691297,1.0,0.7716996991728242,0.0,0.9021663669142812,0.8585534646668779,1.0,0.6589768925769531,0.7961069381500244,0.8392408423160923,0.0,1.0,49.827238540968416
448,080805,0.5376306267061164,1.0,0.46236937329388367,0.2264855945003169,0.5168986598794816,0.7433842543797985,0.6766453583480581,0.8863994333579539,0.7433842543797985,0.9225783760236698,0.0,1.0,62.69247387465877
449,080806,0.37507201496750814,1.0,0.687343967570399,0.11048927994992959,0.6238898444844453,0.611928600829521,1.0,0.43556093956126707,0.6273551759059087,0.8127520523862786,0.0,0.9375840174620929,59.020356230815636
450,080807,0.42857142857142855,1.0,0.7142857142857143,0.0,0.41975872600772524,0.41975872600772524,1.0,,0.7075981738866662,1.0,0.0,1.0,66.0
451,080901,0.3145956134870771,1.0,0.5448207900030305,0.3086353432095756,0.6088575531969974,0.9093298941321485,0.2617638348619098,0.7195090065883495,0.9223266452849364,0.5215727112376115,0.033084303239223525,0.8955253317610071,43.34112227134131
452,080902,0.3629650234877366,1.0,0.56720295087782,0.11489592822636108,0.8001894287740423,0.8930767623717009,0.5843685027540898,0.9483433266287868,0.8732062305136495,0.5640734908131586,0.019886789529249042,0.9486316651570279,44.636086909294164
453,080903,0.125,1.0,0.625,0.0,0.8832298763103703,0.6620659340447217,0.7788360577343514,1.0,0.7449962939404522,0.75,0.0,1.0,69.875
454,080905,0.25,1.0,0.625,0.0,0.6606056197566973,0.44099034398682857,0.7449490383404042,0.37997900390541534,0.6588467695537381,0.875,0.125,1.0,53.125
455,080906,0.18986173596005376,1.0,0.6881441098072874,0.052956127044257374,0.6689307734227019,0.7218869004669594,1.0,0.8642207261474166,0.7218921943028744,0.627147032690958,0.06099707711632942,1.0,57.49652205030822
456,080907,0.5,1.0,0.5,0.0,0.6810055304583856,0.6810055304583856,1.0,0.5,0.5595214768897661,0.5,0.0,1.0,56.166666666666664
457,080908,0.375,1.0,0.375,0.0,0.9124521557845213,0.9124521557845213,1.0,0.5620777661635508,0.9124521557845213,0.75,0.0,1.0,50.625
458,080909,0.12745446204347147,1.0,0.745091075913057,0.0,0.593339597690021,0.455528718151017,1.0,0.0,0.5668765800816873,1.0,0.0,1.0,66.82398898973824
